wer,sim1,sim2,membership
0.664096442,-0.017390505,3.231547619,0
1.941517248,-0.068579563,4.047619048,0
0.063043725,0.010687861,1.983690476,0
1.694682611,-0.096749288,8.270833333,0
1.994491884,-0.103277139,9.642857143,0
1.908525369,-0.058438107,5.476190476,0
1.212035019,-0.058507404,5.291071429,0
2.368196235,-0.120559909,7.804642857,0
1.48705246,-0.069499775,4.761785714,0
1.825739846,-0.08968307,6.348809524,0
1.137596524,-0.040903771,3.754761905,0
1.62705207,-0.073805846,6.525595238,0
1.966993645,-0.0637412,8.333809524,0
1.458642981,-0.070153651,5.68452381,0
2.487635723,-0.065671254,6.696428571,0
0.739664266,-0.025038975,2.591547619,0
-0.201333744,-0.017306071,2.083333333,0
1.124668011,-0.043385097,2.7775,0
1.436275138,-0.063290999,8.035714286,0
0.392126525,-0.029626647,4.894880952,0
0.556588236,-0.022565671,2.628214286,0
2.103342806,-0.0399203,1.021071429,0
1.040729132,-0.028115076,2.857380952,0
1.444759193,-0.05001376,4.48702381,0
1.346092721,-0.039798917,5.208333333,0
1.288524879,-0.042314431,3.968452381,0
1.626931057,-0.06832556,6.755952381,0
1.616924095,-0.100616383,10.37345238,0
2.286444577,-0.090238769,7.483333333,0
1.342097506,-0.043265604,6.436547619,0
1.058246857,-0.0874238,8.729285714,0
1.52465144,-0.081503672,9.183809524,0
1.045517557,-0.035385888,3.240833333,0
2.034976796,-0.090496767,9.199404762,0
0.207322868,0.021739369,-0.000119048,0
0.332556521,-0.008448688,0.457738095,0
2.060648113,-0.070768506,5.782380952,0
1.977076857,-0.107157141,8.598214286,0
1.947474227,-0.123480701,19.0472619,0
1.246424345,-0.041210909,5.595238095,0
1.445075436,-0.076834274,8.333214286,0
-0.024994268,-0.015297522,1.190714286,0
0.948397289,-0.055405856,3.988095238,0
0.122268095,-0.024913176,3.741190476,0
1.458333056,-0.061019521,6.632738095,0
1.09504669,-0.083058065,6.327857143,0
1.298478554,-0.096352213,12.96154762,0
0.19857706,-0.019438464,1.05E-15,0
2.478565446,-0.093580054,9.285714286,0
0.549448177,-0.036181443,3.095238095,0
2.089170455,-0.108061761,8.201428571,0
-0.92783249,-0.028058469,3.355238095,0
1.152954827,-0.044746831,4.63,0
2.158672079,-0.095332453,10.56547619,0
2.774416388,-0.110749513,8.900833333,0
1.156979121,-0.031658038,3.703333333,0
1.193232776,-0.063613984,6.179642857,0
1.083159812,-0.03614666,3.65,0
0.763257095,-0.074386105,5.952380952,0
1.902797981,-0.075292819,7.18297619,0
1.864989796,-0.04261399,6.168571429,0
0.964802884,-0.039588691,5.782619048,0
0.940174714,-0.02087523,2.083333333,0
2.201479571,-0.082580473,7.341547619,0
0.716436595,-0.027726065,2.619047619,0
1.279463297,-0.034917897,3.49702381,0
0.11732573,-0.007944458,0.169761905,0
2.682599999,-0.103857849,13.1947619,0
1.482493768,-0.064747223,3.333333333,0
1.620220748,-0.083682974,8.33297619,0
1.685393198,-0.090183415,8.482142857,0
0.99776787,-0.006084094,1.739404762,0
1.784365518,-0.058922166,4.761904762,0
1.453337979,-0.055244188,6.747142857,0
2.36191394,-0.090211351,7.4075,0
2.087667044,-0.092084387,2.7775,0
2.055827542,-0.050867382,3.835952381,0
0.535387355,-0.029267003,3.081190476,0
0.846953114,-0.043627473,3.307142857,0
1.406648045,-0.035924055,3.670952381,0
1.811267701,-0.08724787,9.014047619,0
0.93954469,-0.020786497,3.230833333,0
1.357492206,-0.052499247,4.166190476,0
1.857970656,-0.074371733,6.904761905,0
2.719494796,-0.096041278,10.41666667,0
2.53933318,-0.066506388,6.19047619,0
1.680667251,-0.062506656,6.028690476,0
0.995955,-0.0585378,5.265357143,0
1.589226732,-0.083846035,19.37238095,0
1.432918162,-0.06543134,6.62202381,0
1.417060706,-0.084012824,13.43488095,0
1.247800905,-0.071892829,4.092261905,0
1.138515607,-0.071613193,9.07,0
1.00324825,-0.071118421,7.924404762,0
2.377467839,-0.13823409,9.443690476,0
1.326349963,-0.062715663,7.212738095,0
1.3629646,-0.074861635,8.531309524,0
1.266341908,-0.075781897,9.110357143,0
1.891041094,-0.097249196,13.0952381,0
1.447005425,-0.088189472,7.936547619,0
1.447610988,-0.092431033,7.653333333,0
1.513748517,-0.106893993,7.596309524,0
1.983854788,-0.116063913,9.449166667,0
2.039205969,-0.107885514,9.432380952,0
1.808314611,-0.102259995,7.521547619,0
1.789733392,-0.084325892,9.833928571,0
0.548478988,-0.05744409,6.03797619,0
1.548453067,-0.100589148,8.995238095,0
1.952987435,-0.105118554,10.81380952,0
1.327128718,-0.071819812,6.944761905,0
2.011858779,-0.121740472,10.36392857,0
1.502709464,-0.096777982,12.03761905,0
1.114787345,-0.031485615,3.422619048,0
1.876554012,-0.10774102,9.300595238,0
3.467413001,-0.164417398,20.23857143,0
0.90868919,-0.078808269,6.265,0
1.680991126,-0.096687448,7.283095238,0
1.59448753,-0.12074996,9.006904762,0
0.546922863,-0.055053118,8.333333333,0
1.051046702,-0.083357685,6.632619048,0
2.837601112,-0.109387794,11.40869048,0
1.555417429,-0.092345501,9.464285714,0
1.754569419,-0.092844355,9.761904762,0
1.059355198,-0.108086963,11.50809524,0
1.543252411,-0.102067648,10.61440476,0
0.048113196,-0.021648931,3.571428571,0
2.196623718,-0.094568017,7.936428571,0
2.509240236,-0.111014523,2.857142857,0
0.750181881,-0.076038624,7.901428571,0
1.976358607,-0.095862111,11.9047619,0
2.202956571,-0.109711136,10.38857143,0
2.495996224,-0.116674449,10.79452381,0
2.058379706,-0.091842931,9.805119048,0
2.394105556,-0.112877424,12.24416667,0
0.095808893,-0.0307056,1.339285714,0
0.509534363,-0.039876297,7.251547619,0
1.906124767,-0.125577321,9.583333333,0
1.21505079,-0.088278331,6.469285714,0
0.397870083,-0.042066331,10.29761905,0
0.908438839,-0.03746431,5.238095238,0
1.488856262,-0.102090972,11.90488095,0
0.475320679,-0.015805524,4.080833333,0
0.580743321,-0.020134262,4.464285714,0
2.344824744,-0.118892638,11.9047619,0
0.792462542,-0.086994016,7.935833333,0
2.162502773,-0.113447905,11.05940476,0
2.214142982,-0.099349478,8.94297619,0
1.173942311,-0.066769466,7.652380952,0
0.107059595,-0.06746795,7.141666667,0
1.786132621,-0.103423903,11.72130952,0
-0.442191238,-0.016563655,1.264880952,0
1.707709055,-0.082835151,15.57964286,0
1.307842263,-0.058114909,8.630357143,0
2.774254245,-0.129316222,14.2072619,0
0.262503345,-0.031968225,2.306547619,0
2.57379603,-0.14755373,15.77380952,0
1.548202927,-0.049985003,9.047619048,0
2.477313039,-0.084109567,9.523809524,0
0.835372345,-0.055485732,9.920357143,0
1.744378821,-0.08080734,9.464285714,0
2.473773949,-0.117557318,26.93392857,0
0.666746372,-0.025349255,0.595357143,0
2.02040292,-0.045393306,7.142857143,0
1.861030745,-0.067668254,9.849285714,0
1.826006554,-0.07797007,7.96702381,0
2.113647508,-0.084056483,8.50297619,0
0.755531052,-0.048236568,5.952380952,0
2.259284524,-0.092580105,12.61904762,0
1.890067274,-0.101512133,8.69047619,0
2.819999976,-0.078690441,7.857142857,0
0.712584482,-0.111624146,11.66666667,0
1.39494824,-0.084069671,8.333333333,0
2.817311345,-0.122789591,9.126428571,0
2.11078736,-0.098394309,8.531904762,0
0.99921669,-0.136108858,12.56666667,0
1.558937956,-0.077552194,13.49190476,0
1.991591401,-0.082267526,7.857142857,0
0.826141345,-0.057769418,5.654761905,0
1.764001004,-0.091374962,6.793333333,0
3.141817548,-0.144057052,13.0947619,0
1.825000408,-0.091745244,9.523809524,0
2.928893292,-0.109422334,12.44583333,0
0.626772298,-0.039138354,3.69047619,0
1.241360976,-0.084110933,6.19047619,0
0.897204893,-0.064324058,5.735952381,0
1.791192631,-0.105426436,10.45,0
0.504769595,-0.060603064,8.630952381,0
2.423575482,-0.099580175,7.908690476,0
1.351342839,-0.095048029,6.238095238,0
1.795085377,-0.092700748,12.33821429,0
-0.740537804,-0.020737116,-0.238095238,0
1.944748525,-0.082215992,9.956428571,0
0.381585583,-0.071992914,8.482142857,0
2.449928963,-0.074818364,12.38095238,0
0.489315476,-0.025890274,1.785714286,0
1.013072862,-0.048414516,4.761785714,0
0.728859387,-0.095206351,10.04464286,0
1.751384395,-0.107914776,9.741071429,0
0.777020308,-0.036657748,4.932619048,0
1.734264043,-0.068574483,5.404761905,1
1.510546379,-0.072647954,6.994047619,1
1.544980239,-0.057922182,7.900357143,1
1.847434151,-0.076579248,7.098452381,1
1.431056689,-0.069242041,8.03547619,1
1.74770772,-0.084247265,8.214285714,1
1.83675907,-0.052926012,5.535714286,1
1.432113001,-0.055066805,5.262738095,1
1.723974982,-0.074877363,8.578571429,1
1.477896342,-0.059585634,7.637142857,1
1.619102146,-0.056961572,6.097261905,1
1.506109154,-0.045748754,6.520357143,1
1.026603938,-0.051704697,5.591785714,1
1.533549102,-0.05023438,7.77452381,1
1.338920622,-0.073905428,8.001071429,1
1.464334733,-0.047112705,6.73,1
1.006537394,-0.052854615,6.755952381,1
1.910379899,-0.07656199,8.421309524,1
1.742162927,-0.104194709,8.995,1
0.627238297,-0.043518998,6.573095238,1
1.739900369,-0.086085976,9.583333333,1
0.941812634,-0.036596755,3.928571429,1
1.05392659,-0.039697171,5.231309524,1
1.80808689,-0.093900484,8.162380952,1
1.070951845,-0.053464085,6.14547619,1
1.148267973,-0.079565824,8.994285714,1
1.644306111,-0.051792124,6.385,1
1.495746068,-0.058217638,5.423571429,1
1.721230767,-0.040416258,4.073214286,1
1.622808442,-0.079540628,7.261904762,1
1.818459901,-0.099484949,8.173928571,1
0.573657952,-0.012842997,0.714285714,1
1.237745298,-0.033393943,5.595238095,1
2.376116454,-0.120292885,17.06285714,1
1.558721077,-0.084565227,6.883333333,1
1.387257818,-0.070456394,7.866666667,1
0.628221136,-0.046241746,6.547619048,1
1.479242205,-0.094461194,10.88380952,1
1.75705169,-0.057957298,4.226190476,1
2.682412732,-0.10851224,8.98297619,1
1.14938234,-0.05700513,6.303571429,1
2.079251499,-0.087310392,11.19047619,1
2.948527506,-0.121661441,11.34511905,1
2.394929113,-0.071872388,6.19047619,1
1.628106369,-0.085778562,16.2702381,1
1.470333627,-0.051802026,5.238095238,1
2.526102864,-0.104132905,9.375,1
0.987648046,-0.037130645,4.12452381,1
3.225354226,-0.132677115,38.18678571,1
2.753828405,-0.104229377,7.576190476,1
2.03785403,-0.065874733,5.677857143,1
1.945182654,-0.08049237,7.431190476,1
1.265037345,-0.063079057,5.861309524,1
0.95792721,-0.04210108,4.789642857,1
1.454448022,-0.044366759,2.7775,1
1.341685573,-0.047798752,5.516071429,1
0.976833345,-0.033623769,3.893095238,1
1.177550729,-0.056927063,6.5,1
2.642771512,-0.086967586,8.883452381,1
2.085796829,-0.087194852,7.43202381,1
1.933719541,-0.076460763,13.78440476,1
0.954129502,-0.065151114,7.169880952,1
1.898564095,-0.053007995,6.776071429,1
1.759646052,-0.056612246,5.488095238,1
0.79465403,-0.058686782,6.184761905,1
1.254926073,-0.048253012,3.988095238,1
3.238499233,-0.1288626,11.22416667,1
0.447093751,-0.018576431,2.451190476,1
1.3893293,-0.0477196,6.0075,1
1.758678698,-0.047138164,6.057738095,1
1.796686232,-0.052507447,5.992857143,1
1.181925529,-0.09234606,7.53952381,1
1.297116236,-0.03795334,4.37547619,1
1.527373423,-0.061812477,4.265714286,1
1.427280333,-0.051605459,16.96428571,1
1.335942174,-0.051697906,6.53297619,1
1.87788658,-0.049492148,3.223452381,1
1.372087352,-0.058849346,6.30952381,1
1.511971018,-0.052580508,6.150357143,1
2.471024186,-0.08905748,8.49202381,1
1.651666988,-0.112864368,11.44761905,1
1.436848945,-0.045245117,3.521547619,1
2.561189055,-0.082893936,7.44,1
1.481869244,-0.061339058,6.279761905,1
1.779055625,-0.036728211,3.095238095,1
1.815099917,-0.055489025,7.549642857,1
1.071316302,-0.057039957,5.316666667,1
1.960279618,-0.062042872,5.330595238,1
1.200229211,-0.053169403,4.345238095,1
2.195399915,-0.055579166,5.158928571,1
1.554051232,-0.067178665,5.982142857,1
2.023492488,-0.099924076,8.503095238,1
2.04759516,-0.072062519,6.51297619,1
0.261169214,-0.0122318,0.446428571,1
1.33990806,-0.059743081,5.453333333,1
3.075966777,-0.128224948,15.675,1
1.743328454,-0.075454409,8.630952381,1
1.180568637,-0.054474856,6.372738095,1
1.528757893,-0.085513117,9.329642857,1
1.850171113,-0.055384573,5.324404762,1
2.842969131,-0.106520926,11.22416667,1
1.822971712,-0.057753077,7.175357143,1
0.523222875,-0.02782678,4.131904762,1
1.210067833,-0.043763978,4.4975,1
1.804599726,-0.073153554,8.517261905,1
0.423138973,-0.019501982,2.447142857,1
0.965433394,-0.054259202,5.079761905,1
2.093745859,-0.069685164,7.44047619,1
0.822752561,-0.036558153,4.530833333,1
2.127378173,-0.045583637,4.93202381,1
2.44146606,-0.077062325,3.571428571,1
1.43232677,-0.05409349,7.282380952,1
1.920665831,-0.08993353,8.59702381,1
2.07478882,-0.080087105,5.05952381,1
1.128092769,-0.04541794,2.898452381,1
1.520983473,-0.038121042,2.655714286,1
1.600474748,-0.141210781,13.39285714,1
2.015094442,-0.048549258,5.238095238,1
1.299502856,-0.040134707,1.530357143,1
1.895787468,-0.079919914,9.524047619,1
2.297770276,-0.071015536,9.920833333,1
0.627207918,-0.005922062,-3.484880952,1
0.650135345,-0.044362195,2.579285714,1
1.488405094,-0.106900555,8.646547619,1
1.751934583,-0.062394605,7.568333333,1
1.93188529,-0.100077619,12.2447619,1
1.854352777,-0.127137945,13.18666667,1
2.324717271,-0.102598176,11.90416667,1
1.124510225,-0.050267623,4.311428571,1
1.210508321,-0.069690025,9.588333333,1
1.822121524,-0.06431935,7.604166667,1
1.789849817,-0.06682537,9.912380952,1
1.833007117,-0.092045086,6.793333333,1
1.24757119,-0.045181427,5.395833333,1
1.803712932,-0.084463761,8.928571429,1
1.604001226,-0.050573645,6.19047619,1
0.970653256,-0.024709145,-2.857142857,1
1.066085335,-0.031193085,3.832738095,1
1.651083135,-0.057892711,4.523809524,1
2.079877911,-0.107943503,8.441547619,1
1.620962842,-0.108408571,10.06178571,1
1.213670863,-0.070592279,7.493333333,1
1.915880305,-0.049248886,3.679285714,1
1.388094925,-0.067126407,5.988214286,1
1.441144986,-0.062250325,4.999880952,1
1.686691179,-0.067637178,8.078333333,1
2.147922156,-0.071734517,7.803809524,1
1.744687785,-0.050743841,6.507857143,1
1.321539579,-0.029048505,2.380952381,1
1.011432554,-0.07619974,4.978214286,1
1.462644832,-0.050749285,7.556547619,1
1.220906233,-0.039088202,3.91952381,1
2.938384464,-0.095201573,10.3172619,1
0.919856794,-0.039295541,2.232142857,1
1.687015098,-0.053307191,4.873928571,1
1.446449301,-0.040732771,4.067619048,1
1.26654938,-0.048989984,6.916904762,1
1.12126194,-0.027109999,3.273809524,1
1.452925612,-0.044012803,4.166904762,1
0.892340546,-0.041643114,3.333452381,1
0.991032038,-0.046709714,3.967857143,1
0.414864756,-0.024336033,3.41202381,1
1.216031232,-0.039883654,4.417619048,1
0.922648355,-0.023080575,3.013214286,1
1.043181848,-0.02452045,2.206428571,1
1.329619175,-0.04076953,3.670952381,1
0.740791111,-0.028740876,3.763452381,1
0.506583206,-0.013201907,1.666666667,1
0.448285692,-0.033164314,1.454880952,1
0.542871073,-0.017028249,1.305833333,1
1.96319315,-0.06692226,4.251785714,1
0.622432342,-0.018175189,2.608809524,1
0.997349013,-0.026685134,2.43452381,1
1.307522081,-0.043106893,3.153095238,1
0.315716684,-0.008795269,0.84202381,1
1.940830845,-0.054998154,8.83702381,1
0.646036102,-0.039693784,3.145952381,1
1.637022138,-0.042653777,3.694642857,1
1.122520437,-0.032385027,3.571547619,1
1.99432759,-0.047101561,4.545357143,1
0.925612631,-0.059534931,4.31547619,1
0.800525029,-0.023561516,1.666785714,1
0.310591968,-0.018707823,3.102142857,1
0.725052368,-0.027213188,1.19047619,1
0.867825642,-0.019930236,1.705119048,1
0.787437691,-0.016343673,2.073690476,1
0.845417056,-0.026764268,1.898690476,1
1.317840242,-0.057264225,5.041547619,1
0.788356633,-0.045569045,5.851666667,1
1.265854251,-0.077253615,3.991190476,1
2.117890164,-0.062885171,5.158928571,1
1.140351989,-0.034101235,3.03,1
0.640254339,-0.04677203,6.527261905,1
1.777029058,-0.064729329,8.870714286,1
1.553669998,-0.057395815,5.917380952,1
1.028121558,-0.036776989,3.4725,1
1.13310483,-0.065278219,5.291071429,1
1.277568918,-0.05467187,6.348928571,1
1.116101038,-0.034944934,3.902619048,1
1.378055461,-0.050840036,3.571190476,1
2.653895418,-0.08689836,7.482619048,1
0.88484285,-0.043103058,4.606547619,1
0.893392333,-0.034328909,5.632380952,1
0.670274129,-0.011429479,1.551071429,1
1.081986055,-0.030054085,2.450833333,1
2.196793717,-0.076337219,10.24821429,1
0.898065814,-0.033994918,4.789761905,1
1.421933701,-0.040970533,3.011785714,1
2.00055607,-0.105810736,7.886904762,1
1.509047599,-0.054472332,8.035833333,1
2.041162813,-0.065280149,6.704166667,1
1.688166851,-0.071112069,7.186547619,1
2.018943273,-0.067560498,7.628571429,1
1.730793163,-0.074091377,7.672738095,1
1.873565679,-0.102156648,10.86380952,1
1.952953656,-0.078524771,6.35,1
1.604059333,-0.06957364,8.2775,1
1.998230037,-0.079442772,7.460357143,1
1.097104581,-0.044438799,5.90202381,1
1.581693329,-0.062648648,5.072261905,1
1.658890251,-0.032294501,4.216190476,1
1.13493581,-0.059047862,5.519404762,1
1.648045835,-0.067738661,9.333333333,1
1.083888368,-0.039809034,3.769761905,1
1.567099263,-0.069854379,7.297619048,1
1.386977369,-0.080893225,7.824166667,1
1.462146823,-0.059567403,6.781190476,1
1.858256205,-0.07148457,9.213333333,1
1.989059699,-0.083836925,8.80952381,1
1.232064196,-0.097580082,10.85071429,1
2.083573,-0.097384757,9.524047619,1
1.444349387,-0.065611529,5.906666667,1
1.270313568,-0.045411414,6.333333333,1
1.870880142,-0.058479815,5.198809524,1
1.041164929,-0.052910039,2.639166667,1
1.274236149,-0.041726389,5.897857143,1
2.628367007,-0.105070077,10.47619048,1
1.938839873,-0.067747587,-4.761904762,1
1.921671018,-0.096573477,11.43642857,1
1.679375119,-0.064404959,7.047619048,1
1.785899679,-0.103266499,9.457738095,1
1.497967731,-0.073888857,7.380952381,1
1.514504069,-0.069890404,8.790833333,1
2.101914251,-0.093103678,9.714285714,1
1.565466684,-0.05022794,5.476190476,1
2.169025929,-0.081136768,6.11452381,1
1.835444542,-0.07660535,8.201547619,1
1.587721513,-0.093278913,6.915714286,1
1.648608211,-0.059094422,5.29452381,1
1.227053772,-0.051808691,5.453214286,1
2.548324347,-0.107671017,9.457738095,1
0.712803296,-0.042767424,5.219047619,1
1.864111496,-0.08468555,8.389761905,1
1.531753418,-0.065375551,9.064761905,1
2.391399458,-0.072947087,8.607738095,1
1.772947636,-0.065565456,7.571428571,1
1.165278274,-0.061735982,7.075,1
2.009159038,-0.070408083,8.069166667,1
1.866589095,-0.059376586,8.241785714,1
2.43355919,-0.107316356,9.677261905,1
1.78591933,-0.068929052,6.658928571,1
1.335053202,-0.096190912,7.952380952,1
1.644208945,-0.096604543,10.57142857,1
1.470836524,-0.067947423,8.967380952,1
1.376011557,-0.060048163,5.838809524,1
1.267852571,-0.061011062,6.065714286,1
1.103543392,-0.05153845,4.719047619,1
1.769426524,-0.067366097,8.857142857,1
1.883117123,-0.059223422,6.619047619,1
1.659830547,-0.085085975,7.19047619,1
1.533287515,-0.079113134,7.966904762,1
0.830441768,-0.050670503,5.158214286,1
2.545564587,-0.115578789,11.71428571,1
1.643978802,-0.050937321,5.739404762,1
1.72548825,-0.060948703,6.398214286,1
1.747992949,-0.067342434,6.987142857,1
1.586912318,-0.091261115,9.047619048,1
2.423804564,-0.095071041,8.994761905,1
2.107574856,-0.091948786,9.064880952,1
1.358800125,-0.092944102,8.374047619,1
2.226206704,-0.089508483,8.008333333,1
1.815057786,-0.104694628,11.85869048,1
1.097637399,-0.057351799,7.593690476,1
2.663367362,-0.118310924,14.285,1
2.115173196,-0.098936226,9.730357143,1
1.188769631,-0.077988793,7.907738095,1
1.698253442,-0.102385933,10.27595238,1
1.461691364,-0.039973496,4.549047619,1
1.175033821,-0.056523049,6.20202381,1
1.698985993,-0.079607716,7.143333333,1
2.041623276,-0.077768057,8.185,1
2.587450473,-0.113586457,9.779166667,1
1.621271467,-0.066481279,9.142857143,1
1.186135482,-0.057710261,6.449166667,1
1.898925235,-0.064979622,5.140595238,1
2.333339512,-0.077475993,7.73797619,1
1.617847836,-0.065838008,7.666666667,1
0.351622406,-0.039427207,4.047619048,1
0.755513458,-0.053602138,4.833928571,1
1.323077326,-0.059209149,7.091071429,1
1.326532805,-0.070663911,8.134404762,1
1.486934069,-0.065210768,7.69202381,1
1.921723024,-0.079451793,7.285714286,1
1.297712489,-0.075530089,6.462738095,1
1.723131678,-0.06183153,7.440833333,1
1.04872256,-0.048312391,4.761904762,1
1.580256799,-0.068071241,7.250714286,1
1.664835333,-0.075556016,6.287380952,1
1.487852226,-0.06189024,7.367142857,1
1.396315964,-0.064856772,8.142857143,1
3.325332664,-0.097962236,8.80952381,1
1.970440849,-0.095696055,10.42583333,1
1.321068074,-0.050016688,5.990833333,1
1.636185333,-0.077797143,6.493333333,1
1.404108214,-0.078331675,5.110119048,1
1.389087336,-0.049802655,3.775119048,1
2.181376124,-0.078405953,9.206190476,1
2.97769351,-0.130588357,16.07142857,1
1.426480454,-0.058655402,6.59297619,1
2.208412221,-0.126658917,11.97059524,1
1.679835144,-0.055462093,5.564642857,1
1.158146079,-0.057396217,8.495714286,1
1.697569524,-0.075723582,10.625,1
1.672527112,-0.090338621,8.928571429,1
1.417347165,-0.064914914,8.616904762,1
1.403094339,-0.051089878,5.158452381,1
1.445858587,-0.076058492,7.374166667,1
1.976949478,-0.070919924,8.297619048,1
2.845239908,-0.122694693,12.41452381,1
1.030348726,-0.0641211,11.19666667,1
2.539985767,-0.13775598,12.38880952,1
1.124572367,-0.077366738,8.482142857,1
0.942917077,-0.041884509,5.189285714,1
1.533832189,-0.063831096,7.278928571,1
1.807882819,-0.063214207,9.72202381,1
0.917772522,-0.038340577,5.900595238,1
1.101223499,-0.046278876,5.272142857,1
1.508461269,-0.058675859,6.385119048,1
2.241015415,-0.10495075,27.48559524,1
1.591689774,-0.063270002,7.585,1
1.563969198,-0.063113513,7.359761905,1
1.688629388,-0.084624188,9.13952381,1
2.303204313,-0.085037264,10.65,1
1.103288123,-0.060349431,6.837857143,1
3.0271634,-0.151140831,18.4522619,1
1.645361319,-0.083883469,8.135833333,1
2.029636494,-0.09320351,11.17714286,1
2.026260561,-0.091905467,9.761904762,1
1.027669149,-0.06606545,8.436547619,1
0.551497643,-0.032563702,3.075952381,1
1.524903172,-0.080094289,9.065714286,1
1.680629101,-0.080599715,7.647261905,1
1.349520005,-0.053192932,5.636547619,1
0.298522336,-0.053737251,2.056071429,1
1.475861002,-0.052752393,4.904761905,1
2.096195697,-0.087679965,9.14547619,1
2.344521211,-0.099836863,10.9125,1
2.693468958,-0.113417161,10.20369048,1
0.850592745,-0.053322187,5.131071429,1
1.527277756,-0.066636251,7.363809524,1
1.969295999,-0.110477798,10.0952381,1
1.578614569,-0.090631715,9.325833333,1
1.879692797,-0.076113843,7.608214286,1
2.195415436,-0.08495483,11.62202381,1
2.072259815,-0.096413817,7.539285714,1
1.548749175,-0.0565745,4.260952381,1
1.396585651,-0.068925939,7.253333333,1
2.061408117,-0.090408054,9.426547619,1
0.632938151,-0.025044844,1.98452381,1
2.184051812,-0.105641286,21.42845238,1
1.682496555,-0.063675504,8.869047619,1
0.94674286,-0.039141269,4.534285714,1
1.939161938,-0.067850226,5.982142857,1
1.050079739,-0.032116676,2.678809524,1
1.203355455,-0.0411824,3.481547619,1
1.732830431,-0.042323899,4.289880952,1
2.531752633,-0.082237899,9.199404762,1
1.068659012,-0.052616857,6.686309524,1
1.328470812,-0.071655074,7.86202381,1
1.412893981,-0.06612723,7.684404762,1
1.390463936,-0.038445499,7.221904762,1
1.756401059,-0.079280867,8.874404762,1
1.91137885,-0.078129794,8.245357143,1
1.44930629,-0.031194519,2.743095238,1
1.534727456,-0.068888333,8.738095238,1
2.012690765,-0.079089904,9.004404762,1
2.22846941,-0.110159023,10.46559524,1
3.188197954,-0.126612036,10.3172619,1
1.471946014,-0.038349348,3.737380952,1
1.762822952,-0.043490282,3.113333333,1
1.291066796,-0.052529868,5.525238095,1
0.859537501,-0.035667932,5.592619048,1
1.061303427,-0.037735445,4.491904762,1
1.539142429,-0.035676531,5.05952381,1
1.66085668,-0.068560262,8.6875,1
0.706659594,-0.029398729,3.672619048,1
1.359306808,-0.058593571,7.143333333,1
2.019071208,-0.058511333,7.695833333,1
2.418984389,-0.115246059,9.586666667,1
0.907398583,-0.048580343,3.145833333,1
1.10289823,-0.031454183,3.571547619,1
1.156006997,-0.038076926,7.028571429,1
1.42456098,-0.053751432,13.15904762,1
1.265777613,-0.055707229,5.429642857,1
0.915849814,-0.047116946,4.904761905,1
2.257868899,-0.081464924,8.61702381,1
1.286046631,-0.061881419,7.176666667,1
2.466003336,-0.071704374,6.5475,1
0.705542692,-0.032866631,4.761309524,1
1.356343282,-0.059081146,8.028571429,1
1.736526379,-0.068776491,7.514880952,1
1.647001419,-0.063235651,7.291666667,1
1.263982881,-0.045292064,4.885595238,1
1.050983488,-0.030286768,4.702380952,1
1.313030474,-0.048997006,5.259880952,1
0.605218381,-0.060170523,4.837738095,1
2.356044661,-0.084913444,8.928452381,1
0.66093225,-0.030624461,3.741547619,1
1.188122264,-0.06463838,6.819047619,1
2.099701575,-0.074825951,7.341547619,1
1.291184005,-0.043848479,4.464880952,1
1.291894767,-0.061575611,5.453690476,1
1.833415587,-0.058398522,8.396666667,1
1.661245882,-0.062674316,6.393333333,1
0.875221832,-0.036452704,3.652261905,1
0.900067787,-0.044658575,2.809761905,1
1.539709883,-0.095867384,10.17785714,1
1.60403004,-0.057293708,6.168571429,1
0.820587685,-0.052544594,4.047619048,1
1.000735378,-0.024714886,2.953690476,1
1.56992101,-0.03564296,3.278928571,1
1.078885362,-0.044221537,6.870833333,1
1.279289043,-0.033114731,4.761428571,1
1.659614396,-0.041525424,6.25,1
1.387140875,-0.045484551,4.663690476,1
2.292707629,-0.054393732,3.670714286,1
1.203856527,-0.054546037,5.186904762,1
1.233926281,-0.034783163,4.982142857,1
1.76080313,-0.061572587,5.442380952,1
2.237164548,-0.072727688,28.12869048,1
1.464193981,-0.042075808,4.126785714,1
1.28545949,-0.054399555,6.391666667,1
1.720926315,-0.068034301,7.944880952,1
0.491355267,-0.032895909,5.654404762,1
1.455733261,-0.035696786,5.492142857,1
1.465550428,-0.042680661,4.483214286,1
0.907744588,-0.028312152,2.465714286,1
1.11420407,-0.038408142,3.116190476,1
1.022226939,-0.021147747,1.523809524,1
0.875845607,-0.032217778,2.941547619,1
0.472982601,-0.011347394,1.459404762,1
0.774474149,-0.041262854,3.3825,1
1.138444868,-0.041544022,2.696190476,1
1.183830652,-0.02703174,4.821428571,1
1.171229342,-0.0561793,4.83202381,1
0.775560018,-0.020587347,2.789761905,1
0.60111793,-0.014026339,1.339285714,1
0.791200107,-0.024189457,2.187380952,1
0.785729227,-0.030458802,2.956428571,1
0.757503333,-0.019850496,1.349047619,1
0.637779229,-0.027237987,2.082857143,1
0.830078406,-0.035001273,2.314761905,1
0.911137015,-0.024025115,1.994047619,1
0.770860929,-0.014952196,1.393928571,1
1.12069619,-0.032214889,1.719404762,1
0.421869695,-0.006568723,1.41547619,1
0.318531994,-0.013139397,0.860119048,1
0.210982471,-0.00399934,0.376071429,1
0.810360786,-0.010489761,1.488095238,1
